state,action,reward,next_state
"[11.24002456665039, 30.77234649658203, 4.83165979385376]",0.0,0.0,"[11.24002456665039, -16.297929763793945, 4.714189529418945]"
"[50.0, 7.342862129211426, 4.225369930267334]",-7.342862129211426,11.207959234111184,"[42.65713882446289, -8.384068489074707, 6.336075305938721]"
"[42.65713882446289, -8.384068489074707, 6.336075305938721]",8.384068489074707,-1.3782398479028093,"[51.04120635986328, 1.7976943254470825, 6.0856218338012695]"
"[51.04120635986328, 1.7976943254470825, 6.0856218338012695]",-1.7976943254470825,-3.3820142296940823,"[49.24351119995117, -13.490689277648926, 5.672000885009766]"
"[49.24351119995117, -13.490689277648926, 5.672000885009766]",13.490689277648926,-5.105016299519913,"[62.73419952392578, 18.414100646972656, 7.999124050140381]"
"[62.73419952392578, 18.414100646972656, 7.999124050140381]",-31.36709976196289,11.749310636042072,"[31.36709976196289, 31.159343719482422, 8.986599922180176]"
"[31.36709976196289, 31.159343719482422, 8.986599922180176]",-0.20775604248046875,-18.85867862994501,"[31.159343719482422, 52.24231719970703, 8.241504669189453]"
"[31.159343719482422, 52.24231719970703, 8.241504669189453]",0.0,-25.96570712950189,"[31.159343719482422, 89.92816162109375, 8.260250091552734]"
"[31.159343719482422, 89.92816162109375, 8.260250091552734]",0.0,-30.132529356348968,"[31.159343719482422, 97.9815673828125, 7.375681400299072]"
"[31.159343719482422, 97.9815673828125, 7.375681400299072]",0.0,-29.631062960261843,"[31.159343719482422, 92.58634185791016, 6.883138179779053]"
"[31.159343719482422, 92.58634185791016, 6.883138179779053]",0.0,-19.337945912196552,"[31.159343719482422, 60.12236404418945, 4.865975379943848]"
"[31.159343719482422, 60.12236404418945, 4.865975379943848]",0.0,-6.59601913377589,"[31.159343719482422, 51.28816604614258, 4.411426067352295]"
"[31.159343719482422, 51.28816604614258, 4.411426067352295]",0.0,-3.930570421428801,"[31.159343719482422, 24.977619171142578, 5.698322772979736]"
"[31.159343719482422, 24.977619171142578, 5.698322772979736]",-24.977619171142578,6.1086113337956425,"[6.181724548339844, 46.68195343017578, 5.977350234985352]"
"[6.181724548339844, 46.68195343017578, 5.977350234985352]",0.0,-14.025966007618583,"[6.181724548339844, 55.140716552734375, 2.659085750579834]"
"[6.181724548339844, 55.140716552734375, 2.659085750579834]",50.0,-24.98330777293268,"[56.181724548339844, 81.78768920898438, 4.4597249031066895]"
"[56.181724548339844, 81.78768920898438, 4.4597249031066895]",0.0,-30.82416104387343,"[56.181724548339844, 86.97686004638672, 2.8913943767547607]"
"[56.181724548339844, 86.97686004638672, 2.8913943767547607]",50.0,-38.578644263202605,"[100.0, 90.27169799804688, 0.26501068472862244]"
"[100.0, 90.27169799804688, 0.26501068472862244]",-90.27169799804688,34.21211793777661,"[9.728302001953125, 123.94396209716797, 0.99595046043396]"
"[9.728302001953125, 123.94396209716797, 0.99595046043396]",50.0,-37.59899024825023,"[59.728302001953125, 96.58907318115234, 1.196146845817566]"
"[59.728302001953125, 96.58907318115234, 1.196146845817566]",50.0,-31.967994097521576,"[100.0, 105.07046508789062, 3.0169436931610107]"
"[100.0, 105.07046508789062, 3.0169436931610107]",0.0,-22.83427010149738,"[100.0, 76.62999725341797, 2.367290496826172]"
"[100.0, 76.62999725341797, 2.367290496826172]",-76.62999725341797,81.66134792881256,"[23.37000274658203, 40.44083023071289, 5.2627482414245605]"
"[23.37000274658203, 40.44083023071289, 5.2627482414245605]",0.0,-7.458951157725895,"[23.37000274658203, 28.50835609436035, 5.678233623504639]"
"[23.37000274658203, 28.50835609436035, 5.678233623504639]",0.0,-1.5462169335056355,"[23.37000274658203, -8.619708061218262, 4.903312683105469]"
"[50.0, 14.279155731201172, 4.606080532073975]",-14.279155731201172,89.10493138184428,"[35.72084426879883, -3.3084356784820557, 7.103123664855957]"
"[35.72084426879883, -3.3084356784820557, 7.103123664855957]",-17.860422134399414,8.423126133164288,"[17.860422134399414, -2.360520839691162, 7.208166122436523]"
"[17.860422134399414, -2.360520839691162, 7.208166122436523]",-8.930211067199707,20.091538738838192,"[8.930211067199707, 8.781035423278809, 5.663733959197998]"
"[8.930211067199707, 8.781035423278809, 5.663733959197998]",-8.781035423278809,23.19557380424607,"[0.14917564392089844, 11.361502647399902, 7.494099140167236]"
"[0.14917564392089844, 11.361502647399902, 7.494099140167236]",0.0,-3.1894722363930508,"[0.14917564392089844, 30.97208595275879, 7.920713901519775]"
"[0.14917564392089844, 30.97208595275879, 7.920713901519775]",0.0,-16.19627459543585,"[0.14917564392089844, 51.642181396484375, 8.932525634765625]"
"[0.14917564392089844, 51.642181396484375, 8.932525634765625]",0.0,-33.018555224192156,"[0.14917564392089844, 81.4410171508789, 7.050904273986816]"
"[0.14917564392089844, 81.4410171508789, 7.050904273986816]",0.0,-30.506806902739072,"[0.14917564392089844, 107.87849426269531, 9.909978866577148]"
"[0.14917564392089844, 107.87849426269531, 9.909978866577148]",0.0,-23.073996819098657,"[0.14917564392089844, 75.58306121826172, 6.977011680603027]"
"[0.14917564392089844, 75.58306121826172, 6.977011680603027]",0.0,-19.7930200608749,"[0.14917564392089844, 78.25365447998047, 4.957303047180176]"
"[0.14917564392089844, 78.25365447998047, 4.957303047180176]",0.0,-12.697483293328125,"[0.14917564392089844, 42.44977569580078, 8.827310562133789]"
"[0.14917564392089844, 42.44977569580078, 8.827310562133789]",0.0,-3.9679271320890006,"[0.14917564392089844, 14.089134216308594, 5.390230178833008]"
"[0.14917564392089844, 14.089134216308594, 5.390230178833008]",0.0,-5.136345337668564,"[0.14917564392089844, 31.946640014648438, 5.142292022705078]"
"[0.14917564392089844, 31.946640014648438, 5.142292022705078]",0.0,-13.922285894392548,"[0.14917564392089844, 55.79709243774414, 2.963060140609741]"
"[0.14917564392089844, 55.79709243774414, 2.963060140609741]",50.0,-23.573830660151604,"[50.14917755126953, 70.0189208984375, 2.517686605453491]"
"[50.14917755126953, 70.0189208984375, 2.517686605453491]",50.0,-30.312415693634588,"[100.0, 97.1949462890625, 3.1236560344696045]"
"[100.0, 97.1949462890625, 3.1236560344696045]",-97.1949462890625,44.292725801629366,"[2.8050537109375, 116.2000961303711, 3.9290034770965576]"
"[2.8050537109375, 116.2000961303711, 3.9290034770965576]",0.0,-34.76959872789549,"[2.8050537109375, 110.5465316772461, 1.6156086921691895]"
"[2.8050537109375, 110.5465316772461, 1.6156086921691895]",50.0,-37.32056526144835,"[52.8050537109375, 127.3354263305664, 2.512737989425659]"
"[52.8050537109375, 127.3354263305664, 2.512737989425659]",50.0,-31.603792882346166,"[100.0, 90.95436096191406, 2.7272841930389404]"
"[100.0, 90.95436096191406, 2.7272841930389404]",-90.95436096191406,86.18345690143693,"[9.045639038085938, 90.49403381347656, 3.9595718383789062]"
"[9.045639038085938, 90.49403381347656, 3.9595718383789062]",0.0,-15.056821648263417,"[9.045639038085938, 46.614891052246094, 3.7796881198883057]"
"[9.045639038085938, 46.614891052246094, 3.7796881198883057]",0.0,-3.107784226600002,"[9.045639038085938, 46.25886917114258, 3.319945812225342]"
"[9.045639038085938, 46.25886917114258, 3.319945812225342]",50.0,0.0,"[59.04563903808594, -5.83288049697876, 5.065440654754639]"
"[50.0, 15.426582336425781, 4.556529998779297]",-15.426582336425781,85.85173443505849,"[34.57341766357422, -7.926587104797363, 5.814372539520264]"
"[34.57341766357422, -7.926587104797363, 5.814372539520264]",7.926587104797363,0.0,"[42.500003814697266, -13.90046215057373, 7.1088175773620605]"
"[42.500003814697266, -13.90046215057373, 7.1088175773620605]",-21.250001907348633,26.143634775866225,"[21.250001907348633, -18.180423736572266, 5.069300651550293]"
"[21.250001907348633, -18.180423736572266, 5.069300651550293]",18.180423736572266,-1.9000348001330887,"[39.43042755126953, 10.151129722595215, 9.083793640136719]"
"[39.43042755126953, 10.151129722595215, 9.083793640136719]",-19.715213775634766,4.096613856648344,"[19.715213775634766, 35.144683837890625, 7.712888240814209]"
"[19.715213775634766, 35.144683837890625, 7.712888240814209]",0.0,-18.62389688196397,"[19.715213775634766, 58.31630325317383, 6.364503383636475]"
"[19.715213775634766, 58.31630325317383, 6.364503383636475]",0.0,-28.783734841227517,"[19.715213775634766, 73.0327377319336, 8.360373497009277]"
"[19.715213775634766, 73.0327377319336, 8.360373497009277]",0.0,-28.30046685021146,"[19.715213775634766, 105.5300064086914, 8.379827499389648]"
"[19.715213775634766, 105.5300064086914, 8.379827499389648]",0.0,-26.801064520997123,"[19.715213775634766, 97.5779037475586, 7.465420246124268]"
"[19.715213775634766, 97.5779037475586, 7.465420246124268]",0.0,-21.075019587202192,"[19.715213775634766, 73.0221176147461, 5.016000270843506]"
"[19.715213775634766, 73.0221176147461, 5.016000270843506]",0.0,-13.77128586213746,"[19.715213775634766, 46.699256896972656, 6.588772773742676]"
"[19.715213775634766, 46.699256896972656, 6.588772773742676]",0.0,-9.986797188545024,"[19.715213775634766, 48.31523132324219, 6.439422607421875]"
"[19.715213775634766, 48.31523132324219, 6.439422607421875]",0.0,-12.519042439321579,"[19.715213775634766, 45.51053237915039, 5.150759696960449]"
"[19.715213775634766, 45.51053237915039, 5.150759696960449]",0.0,-11.5668009136092,"[19.715213775634766, 42.9658317565918, 4.310683727264404]"
"[19.715213775634766, 42.9658317565918, 4.310683727264404]",0.0,-21.248110428057146,"[19.715213775634766, 83.10148620605469, 4.125606060028076]"
"[19.715213775634766, 83.10148620605469, 4.125606060028076]",0.0,-26.39099352365676,"[19.715213775634766, 88.20931243896484, 2.895258903503418]"
"[19.715213775634766, 88.20931243896484, 2.895258903503418]",50.0,-35.84970782285427,"[69.7152099609375, 118.33380889892578, 2.6103999614715576]"
"[69.7152099609375, 118.33380889892578, 2.6103999614715576]",50.0,-33.629441509285336,"[100.0, 138.77825927734375, 3.1251137256622314]"
"[100.0, 138.77825927734375, 3.1251137256622314]",0.0,-34.41762457332917,"[100.0, 103.36883544921875, 2.6159846782684326]"
"[100.0, 103.36883544921875, 2.6159846782684326]",0.0,-28.98583054524501,"[100.0, 91.31641387939453, 2.2020208835601807]"
"[100.0, 91.31641387939453, 2.2020208835601807]",-91.31641387939453,48.47263256735231,"[8.683586120605469, 76.89887237548828, 2.266639232635498]"
"[8.683586120605469, 76.89887237548828, 2.266639232635498]",50.0,-14.24165873535375,"[58.68358612060547, 45.091270446777344, 5.650835990905762]"
"[58.68358612060547, 45.091270446777344, 5.650835990905762]",-45.091270446777344,35.29148997623568,"[13.592315673828125, 38.92809295654297, 2.3578271865844727]"
"[13.592315673828125, 38.92809295654297, 2.3578271865844727]",50.0,0.0,"[63.592315673828125, -6.6073760986328125, 5.13757848739624]"
"[50.0, 17.404088973999023, 5.556466579437256]",-17.404088973999023,112.58908804855078,"[32.595909118652344, -22.568302154541016, 6.045592784881592]"
"[32.595909118652344, -22.568302154541016, 6.045592784881592]",22.568302154541016,-6.0914585103456735,"[55.16421127319336, -4.585390567779541, 7.031649112701416]"
"[55.16421127319336, -4.585390567779541, 7.031649112701416]",-27.58210563659668,126.45085842294434,"[27.58210563659668, 24.508974075317383, 5.678783893585205]"
"[27.58210563659668, 24.508974075317383, 5.678783893585205]",-24.508974075317383,49.308346653539516,"[3.073131561279297, 27.481334686279297, 8.16433048248291]"
"[3.073131561279297, 27.481334686279297, 8.16433048248291]",0.0,-13.193163221227854,"[3.073131561279297, 30.24620246887207, 8.11532211303711]"
"[3.073131561279297, 30.24620246887207, 8.11532211303711]",0.0,-20.71817392490835,"[3.073131561279297, 71.0251693725586, 8.080219268798828]"
"[3.073131561279297, 71.0251693725586, 8.080219268798828]",0.0,-24.460608269008162,"[3.073131561279297, 86.85084533691406, 9.439523696899414]"
"[3.073131561279297, 86.85084533691406, 9.439523696899414]",0.0,-32.77288460057035,"[3.073131561279297, 88.21553802490234, 8.68980598449707]"
"[3.073131561279297, 88.21553802490234, 8.68980598449707]",0.0,-28.540618361225174,"[3.073131561279297, 93.57091522216797, 6.8991289138793945]"
"[3.073131561279297, 93.57091522216797, 6.8991289138793945]",0.0,-24.64132212294716,"[3.073131561279297, 57.48699951171875, 5.804769515991211]"
"[3.073131561279297, 57.48699951171875, 5.804769515991211]",0.0,-12.727646555635076,"[3.073131561279297, 43.79393768310547, 4.637185573577881]"
"[3.073131561279297, 43.79393768310547, 4.637185573577881]",0.0,-9.766553794011276,"[3.073131561279297, 33.940433502197266, 3.121042013168335]"
"[3.073131561279297, 33.940433502197266, 3.121042013168335]",50.0,-12.324440608538248,"[53.0731315612793, 41.67934036254883, 3.928985834121704]"
"[53.0731315612793, 41.67934036254883, 3.928985834121704]",-41.67934036254883,20.114447180515747,"[11.393791198730469, 68.32745361328125, 4.650285243988037]"
"[11.393791198730469, 68.32745361328125, 4.650285243988037]",0.0,-23.23155817807604,"[11.393791198730469, 84.74864959716797, 2.3078384399414062]"
"[11.393791198730469, 84.74864959716797, 2.3078384399414062]",50.0,-31.851866626091766,"[61.39379119873047, 87.97157287597656, 1.8093076944351196]"
"[61.39379119873047, 87.97157287597656, 1.8093076944351196]",50.0,-31.971252984103664,"[100.0, 125.91808319091797, 2.2903268337249756]"
"[100.0, 125.91808319091797, 2.2903268337249756]",0.0,-35.97191165337491,"[100.0, 126.54874420166016, 1.31637704372406]"
"[100.0, 126.54874420166016, 1.31637704372406]",0.0,-34.04377607005051,"[100.0, 104.52729034423828, 1.1957224607467651]"
"[100.0, 104.52729034423828, 1.1957224607467651]",0.0,-30.773356648954824,"[100.0, 106.51396942138672, 3.4058902263641357]"
"[100.0, 106.51396942138672, 3.4058902263641357]",0.0,-22.386958020922098,"[100.0, 55.8628044128418, 2.291511297225952]"
"[100.0, 55.8628044128418, 2.291511297225952]",-55.8628044128418,62.98040242993609,"[44.1371955871582, 43.39524459838867, 2.062425374984741]"
"[44.1371955871582, 43.39524459838867, 2.062425374984741]",50.0,-9.600788741946563,"[94.13719177246094, 44.153831481933594, 3.934408187866211]"
"[94.13719177246094, 44.153831481933594, 3.934408187866211]",-44.153831481933594,120.53272823645023,"[49.98336410522461, 1.5026626586914062, 5.933598041534424]"
"[50.0, 11.42695140838623, 4.865222454071045]",-11.42695140838623,37.77813811442344,"[38.57304763793945, 9.958823204040527, 5.4830498695373535]"
"[38.57304763793945, 9.958823204040527, 5.4830498695373535]",-9.958823204040527,62.08045009231564,"[28.61422348022461, 14.445012092590332, 7.0444865226745605]"
"[28.61422348022461, 14.445012092590332, 7.0444865226745605]",-14.169211387634277,17.770847221845905,"[14.445012092590332, 13.767948150634766, 6.068516254425049]"
"[14.445012092590332, 13.767948150634766, 6.068516254425049]",-13.767948150634766,3.802605952215969,"[0.6770639419555664, 27.45242691040039, 7.304917335510254]"
"[0.6770639419555664, 27.45242691040039, 7.304917335510254]",0.0,-7.298233716060404,"[0.6770639419555664, 44.751914978027344, 10.324326515197754]"
"[0.6770639419555664, 44.751914978027344, 10.324326515197754]",0.0,-15.386115544957331,"[0.6770639419555664, 67.72116088867188, 9.188884735107422]"
"[0.6770639419555664, 67.72116088867188, 9.188884735107422]",0.0,-29.630511467552793,"[0.6770639419555664, 87.61453247070312, 6.6182332038879395]"
"[0.6770639419555664, 87.61453247070312, 6.6182332038879395]",0.0,-28.857363969240744,"[0.6770639419555664, 111.79777526855469, 7.101202964782715]"
"[0.6770639419555664, 111.79777526855469, 7.101202964782715]",0.0,-24.637706111019767,"[0.6770639419555664, 73.98246002197266, 7.35835075378418]"
"[0.6770639419555664, 73.98246002197266, 7.35835075378418]",0.0,-16.943998836556574,"[0.6770639419555664, 54.239131927490234, 7.194507598876953]"
"[0.6770639419555664, 54.239131927490234, 7.194507598876953]",0.0,-5.156953521015633,"[0.6770639419555664, 27.974267959594727, 4.788082599639893]"
"[0.6770639419555664, 27.974267959594727, 4.788082599639893]",0.0,-14.549808645674398,"[0.6770639419555664, 19.25729751586914, 3.7677693367004395]"
"[0.6770639419555664, 19.25729751586914, 3.7677693367004395]",0.0,-10.611559455895057,"[0.6770639419555664, 43.1174201965332, 4.0049333572387695]"
"[0.6770639419555664, 43.1174201965332, 4.0049333572387695]",0.0,-10.463257325990488,"[0.6770639419555664, 59.42527389526367, 3.055183172225952]"
"[0.6770639419555664, 59.42527389526367, 3.055183172225952]",50.0,-26.749577610936733,"[50.67706298828125, 78.87276458740234, 1.39137601852417]"
"[50.67706298828125, 78.87276458740234, 1.39137601852417]",50.0,-24.346764369970106,"[100.0, 117.8497543334961, 2.462289571762085]"
"[100.0, 117.8497543334961, 2.462289571762085]",0.0,-27.743451099826164,"[100.0, 125.72017669677734, 3.3859238624572754]"
"[100.0, 125.72017669677734, 3.3859238624572754]",0.0,-38.80253559360579,"[100.0, 123.3017807006836, 3.7090673446655273]"
"[100.0, 123.3017807006836, 3.7090673446655273]",0.0,-37.18319319180712,"[100.0, 127.4065933227539, 3.42802357673645]"
"[100.0, 127.4065933227539, 3.42802357673645]",0.0,-30.961052858146346,"[100.0, 108.06079864501953, 1.0033172369003296]"
"[100.0, 108.06079864501953, 1.0033172369003296]",0.0,-24.00914460932652,"[100.0, 76.88021087646484, 3.676823854446411]"
